,text,label
8064,Turkey calls for unconditional US support against Kurdish YPG  ,0
8065,Pope courts indigenous Mexicans as Catholic fervor fades ,0
8066,Egypt's Sisi says Russian plane was brought down by terrorists ,0
8067,Cameron faces wrath from his own side over EU deal:  ,0
8068,Former Pakistan military leader Musharraf hospitalized with chest pain ,0
8069,"Fire on Mexico Pemex platform kills two workers, now under control  ",0
8070,Oregon incident part of a decades-old conflict between ranchers and federal government   ,0
8071,Rwandan police arrest suspects believed tied to the Islamic State ,0
8072,Cameron says any EU reform deal would be irreversible ,0
8073,Turkish soldier killed in operations against PKK militants ,0
8074,"Scent of Virginia student found in apartment of man charged with murdering her, witness says  ",0
8075,"China promises economic stability as G20, parliament loom  ",0
8076,Syria talks risk further delay as opposition appeals to U.N. chief ,0
8077,A look back at the life and career of legendary rock star David Bowie:  ,0
8078,GE to sell appliances business to Haier for $5.4 billion  ,0
8079,Wall St. opens higher after Yellen comments:  ,0
8080,"Nearly 5,700 buildings in Iraq's Ramadi need repair, U.N. says ",0
8081,"In India, govt aid helps carmakers go green and cheap to fight smog crisis  ",0
8082,Fiji super cyclone kills 10 and raises fears of health crisis ,0
8083,Egyptian forces kill two militants in clashes in upscale Cairo area ,0
8084,Italy's Renzi calls confidence vote on gay unions bill ,0
8085,EPA says response to Flint water crisis too slow ,0
8086,Four Americans held in Bahrain as the island marks the anniversary of Arab Spring protests: ,0
8087,"Stuck in limbo, Mauritania's Syrian refugees dream of the West ",0
8088,Electoral deadlock a danger to Ireland's 'Brexit' response ,0
8089,Australian abuse victims journey to Rome for Vatican treasurer testimony ,0
8090,"Energy CEO McClendon dies in Oklahoma car crash, a day after indictment  ",0
8091,Michigan Uber driver switched cars during deadly shooting rampage ,0
8092,"French PM defends emergency rule, says terror threat 'here to last' ",0
8093,Colombian rebels promise end to use of child soldiers ,0
8094,"Bernie Sanders action toy slouches, points and raises lots of cash",0
8095,Zoomlion confirms offer for U.S crane maker Terex  ,0
8096,Children on Syrian refugee route could freeze to death: U.N. ,0
8097," Justice Department will file lawsuit against Ferguson, Missouri to enforce police reform plan",0
8098,Brazil justice minister to resign: presidency source ,0
8099,Apple urges government to form commission on encryption issues,0
8100,"Auschwitz guard, 94, goes on trial in Germany:  ",0
8101,Record-setting cold chills U.S. Northeast on Valentine's Day ,0
8102,"France's Sarkozy urges party unity, lags behind popular rival ",0
8103,"Oil falls 2-3 percent on surplus worries, as U.S. drops toward $27  ",0
8104,"Unlikely outsider Juppé is threat to Sarkozy, Hollande's 2017 election bids ",0
8105,Asia shares retreat again as China stocks' recovery short-lived  ,0
8106,ECB in talks with Italy over buying bundles of bad loans  ,0
8107,"Irish PM calls election, cites economy as launches campaign ",0
8108,Japan econmin Ishihara - Yen gains due to safe-haven flows  ,0
8109,Despite migration fears Eritrea won't shorten national service:  ,0
8110,"Before New Hampshire primary, Trump campaign shows mellower side ",0
8111,"'Spotlight' takes top Academy Award, #OscarsSoWhite other big winner:  ",0
8112,Asian-American judges among Obama's options as he seeks to replace Scalia ,0
8113,At least 38 killed in U.S.-led strikes in Syria's Hasaka over 48 hours,0
8114,"Scarred by election flop, British pollsters diverge over Brexit:  ",0
8115,France did not request EU to consider new Iran sanctions: EU diplomats,0
8116,Russia reinforces base in Armenia with modernized aircraft: agencies ,0
8117,"Asia stocks subdued before U.S. jobs data, dollar wobbles  ",0
8118,Filipino fishermen say China blocking access to South China Sea atoll: media ,0
8119,China says told North Korea does not want to see tensions rise  ,0
8120,Pope to pray for migrants at Mexico-U.S. border:  ,0
8121,"Cyclone-hit remote Fiji islands begin to receive aid, death toll 42 ",0
8122,"BBC culture allowed Savile to commit sex crimes, but no evidence of a cover-up: report ",0
8123,"Argentina's new president faces strike, discontent as prices leap  ",0
8124,Pope Francis visits Mexico's gang-infested heartland:  ,0
8125,Israeli troops shoot dead Palestinian who tried to stab them-army ,0
8126,U.S. advisors within miles of battle for key Syrian town: military ,0
8127,Rightist Le Maire joins crowded French presidential primary race ,0
8128,"Support in Russia for Syria strikes slips, but 59 percent still in favor ",0
8129,Hungary PM flags veto of any EU sanctions against Poland  ,0
8130,Iran's leader calls for parliament that stands up to the West ,0
8131,Ukraine plans new diplomatic push to recover Crimea: Finance Minister ,0
8132,Russia says its biathlon is clean despite Sochi doping investigation  ,0
8133,Denmark extends border control on border with Germany ,0
8134,Carter - U.S-led coalition needs to take back Mosul and Raqqa:  ,0
8135,Wall Street hammered; S&amp;P 500 hits lowest since Oct 2014 ,0
8136,"Honoring Holocaust heroes, Obama warns against rise of intolerance  ",0
8137,Asian stocks tentative on anxiety over volatile oil ,0
8138,The smugglers exploiting millions who are fleeing war and repression:  ,0
8139,Suicide attacks west of Baghdad kill eight: sources ,0
8140,Top officials escape assassination attempt in Yemen's Aden: security source ,0
8141, Families affected by ZikaVirus in Brazil.  ,0
8142,"U.S. stocks set for a comeback, or another blow?  ",0
8143,Hungary's Orban says no automatic extension of sanctions against Russia ,0
8144,"U.S., Russian defense officials discuss air safety over Syria: Pentagon ",0
8145,"At least 42 migrants, including 17 children, drown when boats capsize off Greek islands: coastguard ",0
8146,Prime Minister Cameron implores London Mayor Boris not to join EU leave campaign ,0
8147,Stade de France reopens for first time since Paris attacks ,0
8148," Apple's iPhone sales grow by 0.4 percent, lowest rate since the product's 2007 launch",0
8149,"Cairo, Red Sea attacks deal new blows to Egypt ",0
8150,How Planned Parenthood's accusers became the accused in Texas case  ,0
8151,African leaders trying to push Burundi to take peacekeepers: officials ,0
8152,Workers evacuated at Brazil's Samarco mine after new mudslide ,0
8153,Denmark PM calls party heads' meeting as government support hangs in balance ,0
8154,"Asia shares slump as China sets yuan lower, triggers circuit breaker  ",0
8155,U.S. Air Force drone crashes in southern Afghanistan ,0
8156,German court throws out objections by far-right NPD in ban case ,0
8157,George Washington University rescinds Cosby's doctorate ,0
8158,California sheriff 'concerned' by slow response to jail escape ,0
8159,"House of Representatives backs broader North Korea sanctions, after nuclear test ",0
8160,"WikiLeaks' Assange calls on Sweden, Britain to allow him freedom after U.N. panel report:  ",0
8161,UK economic growth still in the doldrums in February:  ,0
8162,Oregon refuge protesters to be arraigned over armed occupation,0
8163,Fed owns up to global risks in statement shift ,0
8164, German foreign ministry spokeswoman says ten Germans were killed in Istanbul suicide bombing,0
8165,"Car bomb in Yemeni port city kills four, injures others: witnesses ",0
8166,Obama makes emotional plea in defense of plan to increase background checks for gun buyers:  ,0
8167,"New York rebounds, Washington shuts down following blizzard:  ",0
8168,"Decrying graft, Pope to tour poor, violent corners of Mexico ",0
8169,Europe's soccer body opens disciplinary proceedings over Putin tribute:  ,0
8170,Sahara uses small savers to keep Aamby Valley afloat  ,0
8171,Damascus vows to recapture Aleppo from rebels. More here:  ,0
8172,U.S. envoy makes first visit to Kurdish-held Syrian north ,0
8173, Classic SuperBowl moments through the years.  ,0
8174,Gang warfare in El Salvador pushes death rate to record ,0
8175,"Mexican ombudsman accuses marines of torture, assault ",0
8176,Obama bans solitary confinement for juveniles in federal prisons ,0
8177,Indian army retakes control of key Delhi water supply ,0
8178,Iraq's Abadi keeps Iran at arm's length in war on Islamic State ,0
8179,FBI releases grainy aerial video of deadly roadside encounter with Oregon occupiers.  ,0
8180,Four killed in crash of Russian military helicopter ,0
8181,UK to spray insecticide inside planes from Zika-affected regions - Guardian ,0
8182,Teenager says attack on Jewish teacher was for Islamic State: prosecutor ,0
8183,"Despite weak start to year, Wall Street stocks have room to rebound  ",0
8184, About 15 state attorneys general join probe of health insurer mergers.  ,0
8185,Adele 'cried all day' after shaky Grammy performance ,0
8186,"Obama, in State of Union speech, to draw contrast with Republican 'gloom':  ",0
8187,Cruz's Iowa victory could be big blow to Big Corn  ,0
8188,Suicide bomber kills 14 at Afghan clinic ,0
8189,"Israel licks wounds as Iran sanctions end, looks to future U.S. aid ",0
8190,"Trudeau, Canadian provinces set for tough climate change talks ",0
8191,Bloomberg's possible entry into 2016 race gets mixed reception ,0
8192, Investigators believe bomb likely caused explosion on Somalia plane: U.S. government sources. ,0
8193,South Africa parliament passes land expropriation bill ,0
8194, Hillary Clinton congratulates Bernie Sanders on stage after losing New Hampshire primary. ,0
8195,Haryanto becomes Indonesia's first F1 driver:  ,0
8196,"Italy postpones gay civil unions voting, adoption rights at risk ",0
8197,Hague prosecutors seek trial of Lord's Resistance Army ex-commander ,0
8198,EU's Tusk to caution Britain's Cameron on Thursday on risks to EU deal ,0
8199,Pope arrives in Cuba to meet Russian Orthodox patriarch ,0
8200,Spain arrests nine accused of association with the PKK ,0
8201,"Physicians, heal thyselves: What’s going on at the WHO? ",0
8202,North Korea notifies IMO of planned satellite launch ,0
8203,'Affluenza' teen back in Texas after being deported from Mexico ,0
8204,Netflix swept up in market rout despite strong subscriber signups ,0
8205,"Fatal German train crash caused by human error, prosecutor says  ",0
8206,Presidential candidate Rubio urges Haiti to set clear election timeline  ,0
8207,Twitter 10k? Twitterati say save it for 'War and Peace' ,0
8208,New dinosaur species offers evolutionary clues:  ,0
8209,"EU executive to push Greece, Italy more on migration ",0
8210,Mexico starts extradition process for drug lord 'El Chapo' Guzman:  ,0
8211,U.N. says Syria ignored most of its requests to deliver aid  ,0
8212,Hawaii's Big Island declares emergency over dengue fever infections:  ,0
8213,Tunisia finishes Libya border fence intended to keep out militants ,0
8214,WHO sees Zika outbreak spreading through the Americas:  ,0
8215,Hungary PM says more talks needed on some of Britain's EU reform ideas ,0
8216,Mass grave in Iraq's Ramadi holds at least 40 Islamic State victims: officials ,0
8217,"Amazon plans to open up to 400 bookstores, says mall operator  ",0
8218,Saudi envoy comments on Iraq's Shi'ite militias draw hostile reactions ,0
8219,More holes than fingers? Beijing struggles to plug capital flight  ,0
